"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868539064&doi=10.1484%2fJ.REA.5.101069&partnerID=40&md5=c6d720efdc1a68db287122bad5a8fcc9","","","German"
"2014","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894201343&doi=10.1163%2f15700720-12341146&partnerID=40&md5=81fae75d532ef10fa6adabab5342a9c1","Davidson College, Davidson, NC 28036, Box 7038, United States","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099681385&doi=10.1163%2f9789004445468_018&partnerID=40&md5=441e24a4a954752bd322e7ba2e9041ab","","","English"
"2009","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67749133935&doi=10.1556%2fAOrient.62.2009.2.3&partnerID=40&md5=bca2999d85406ab28ec2f14baa49619a","H-1066 Budapest, Teréz krt. 18, Hungary","","English"
"1990","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979381181&doi=10.1111%2fj.1467-9744.1990.tb00878.x&partnerID=40&md5=b4e5dc07261fb264e7b9b0bf1665db1c","The University of North Texas, Denton, Texas, 76203, United States","","English"
"2013","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884623794&doi=10.1177%2f0305829813492579&partnerID=40&md5=002e130497f8e31049ab0fca763e99ff","Independent researcher, United Kingdom","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119683703&doi=10.3390%2frel12111008&partnerID=40&md5=a88153a792f6726316a6619edad3803a","De Wulf-Mansion Centre for Ancient, Medieval and Renaissance Philosophy, KU Leuven, Leuven, 3000, Belgium","","English"
"2009","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950623166&doi=10.1353%2fearl.0.0256&partnerID=40&md5=3cd1112f9cafbfb64e8663df3fb9a806","Department of Religious Studies, Indiana University, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130581524&doi=10.2143%2fAUG.71.1.3289614&partnerID=40&md5=1629611ac9e47b4a3c6f2e83485daa62","KU Leuven, Faculty of Theology and Religious Studies, Belgium","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135384481&doi=10.31577%2fslovlit.2022.69.3.9&partnerID=40&md5=444379f93e678409d152c0e938c5f336","Ústav slovenskej literatúry SAV, v. v. i, Dúbravská cesta 9, Bratislava, 814 04, Slovakia","Vedecká Grantová Agentúra MŠVVaŠ SR a SAV, VEGA","Slovak"
"1986","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005214069&doi=10.1002%2fj.2161-007X.1986.tb00474.x&partnerID=40&md5=c9953bcadc9b2b2058348e2e7012ba51","","","English"
"2020","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111898681&doi=10.1093%2foso%2f9780190942359.001.0001&partnerID=40&md5=d3a9e2b8ea1e3683843159897afc38ab","Flinders University, Australia","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146315674&doi=10.20318%2farys.2022.6795&partnerID=40&md5=39a9384453ca591af2fb1e948cf95c38","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112080838&doi=10.1017%2fS0017816021000237&partnerID=40&md5=d6e8e24df0f50bb88282c42017758611","Brown University, United States","","English"
"2009","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950017961&doi=10.1353%2fearl.0.0250&partnerID=40&md5=79761ade1c06a6e2c4ed797fc9adc55d","Department of Religious Studies, Northern Arizona University, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096211747&doi=10.17990%2fRPF%2f2020_76_2_0843&partnerID=40&md5=1a70e80d00fa6d0560599d71ab068fbe","Instituto Teológico Verbum Dei ‘San Pablo Apóstol’., Universidad Pontificia Comillas, Spain","","Spanish"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862891286&partnerID=40&md5=b931641ea344ef8974f66c31ae69dead","Universitat Ramon Llull, Spain","","Spanish"
"2020","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101042748&doi=10.51698%2ftripodos.2020.49p109-128&partnerID=40&md5=158fe0a201e3af42472025de7f2b2ed4","Higher Institute of Social and Political Sciences, University of Lisbon, Portugal","","English"
"1994","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972652094&doi=10.1177%2f0142064X9401605305&partnerID=40&md5=434ba0f86ccc486e4167e15f790c4f7f","Ondokuz Mayis Üniversitesi, Samsun, 55139 Kurupelit, Turkey","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103822993&doi=10.30664%2far.100545&partnerID=40&md5=817a6690b5959baa0b0a88ba09e5e55e","","","English"
"2021","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136905351&doi=10.1093%2foso%2f9780198847205.003.0010&partnerID=40&md5=fdb6d68c9d1938a9e32a588e0ee436c5","King’s College London, United Kingdom","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075279812&partnerID=40&md5=c22998bfe90cf9c7a66e13d76ce74d95","","","Czech"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097357479&doi=10.1515%2f9783110487862&partnerID=40&md5=428dabb6b91cf653bc05eacc537bde1f","Rutgers University, New Brunswick, NJ, United States; Butler University, Indianapolis, IN, United States","","English"
"2009","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923849080&partnerID=40&md5=91f90af870ddc63a588a0e48beca0326","","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049674836&doi=10.3917%2frspt.1014.0611&partnerID=40&md5=11d4508df82cb9063a54916477a2b111","","auspices de la Ratanbai Katrak Foundation; de Paris à","French"
"2013","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872201469&doi=10.1215%2f0094033X-1812613&partnerID=40&md5=24c3d8594e2ac052d42bec22bd9e5145","","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048442179&doi=10.1017%2f9781316691601.008&partnerID=40&md5=8ce9e0d8ae904d6d803f2d0e5546d2da","Harvard University, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138497100&doi=10.15382%2fsturI2022101.57-81&partnerID=40&md5=5ba1200b6b887bbc62bc1dc5b98eb848","The Department of Religious Studies, Kazan Federal University, Kazan, Russian Federation","","Russian"
"2009","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73449135832&doi=10.1556%2fAOrient.62.2009.3.3&partnerID=40&md5=8e477917a547776c32032d29b4906575","H-1066 Budapest, Teréz krt. 18, Hungary","","English"
"1993","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985143941&doi=10.1111%2fj.1468-2265.1993.tb00911.x&partnerID=40&md5=d5b70ec98e56e49db3b2d5d9983162ca","","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874853482&partnerID=40&md5=06b37fabc43543071b0fba86615911ea","Department of English, Emeritus Quincy University, Quincy, IL, United States","","English"
"2009","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549215628&doi=10.1163%2f157007208X377247&partnerID=40&md5=58c36d7242348f0953eeecbd275cf5b1","Toronto, ON M6G 1Y4, Burnfield Ave., Canada","Social Sciences and Humanities Research Council of Canada, SSHRC","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897674325&partnerID=40&md5=3590ade31ee17af8ddf3dc16f5648dc7","Dunǎrea de Jos University of Galaţi, Romania","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907811657&doi=10.1163%2f15685276-12341342&partnerID=40&md5=c8ec5d5cd9456484fb56c83b6bbcadd5","Universitat Leipzig, Agyptologisches Institut, DDGLC-Projekt, Ritterstr. 12/3.02, Leipzig, 04109, Germany","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928859604&doi=10.1017%2fCBO9781139565165.017&partnerID=40&md5=7a55f1302b12c64aef11f6c2354c7967","St Mark's School of Theology, Charles Stuart University, Canberra, Australia","","English"
"2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951281972&partnerID=40&md5=0a30c79de8d71ec03ef32d34b1f6ab92","CNRS, France","","English"
"2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907808092&doi=10.1163%2f15685276-12341340&partnerID=40&md5=a2e527a52f9fb9a57d4a7e3d7323bc68","Hebrew University of Jerusalem, Department of Comparative Religion, Faculty of Humanities, Mt. Scopus, 9190501, Jerusalem, Israel","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449853876&doi=10.1525%2fjung.2009.3.4.123&partnerID=40&md5=3e33590933bfb218878e4c61d138216f","Oakland, CA 94611-2949, 2220 Mountain Boulevard, United States","","English"
"2009","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903053906&partnerID=40&md5=3d06ca7535f4eb3920e70c86f075417c","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090358700&doi=10.5817%2fRel2020-1-5&partnerID=40&md5=3e1fe75d5ee546fc125e241ef98fb5d2","Department of Philosophy and Religious Studies Martin Pehal, Faculty of Arts, Charles University, Nám. Jana Palacha 2, Prague 1, 116 38, Czech Republic","","Czech"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089304815&doi=10.13154%2fer.11.2020.8440&partnerID=40&md5=bfc1012940a12619c99ac155f4215368","Northern Arizona University, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878857765&doi=10.1484%2fJ.SE.1.103173&partnerID=40&md5=502a8fe35cca6c8975f091832882818a","","","English"
"2009","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884060809&partnerID=40&md5=b3e698d2af07b18abbc21ce44566abc2","","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940527271&partnerID=40&md5=d4ccf9b9ef1379863faf94b33a96c535","Rice University, United States","","English"
"2013","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880026712&doi=10.1163%2f15685276-12341266&partnerID=40&md5=e0b3984589eb7321fb42ee79a56723ec","","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047885084&doi=10.1558%2fjasr.35289&partnerID=40&md5=b23e046b65d95117fca46e5d4a332e86","University of Sydney, Australia","","English"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958759116&doi=10.1080%2f14797585.2016.1141835&partnerID=40&md5=347d13b2d4d9f54d79d8c3e0e30b8c9d","Department of Theology and Religious Studies, The University of Nottingham, Nottingham, United Kingdom","","English"
"2010","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861030984&doi=10.1017%2fCBO9780511712227.007&partnerID=40&md5=db18103d41c4449a2912d2e7dd415dfc","College of St. Scholastica, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043346919&doi=10.1515%2fopth-2015-0028&partnerID=40&md5=95b71bc8e48561a2c232130ed9963b0f","Harvard-Yenching Library, Harvard University, United States","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030163981&partnerID=40&md5=43e0f9301f54bfaf634aa267f577f8fb","Nicolaus Copernicus University, Torun, Poland","","Polish"
"2013","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944753562&partnerID=40&md5=89af24e71d31860c7e39a19c87240cff","","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076944170&partnerID=40&md5=3dab91bccbb93ff0cadf77197a7f8f37","Tahran Allameh Tabataba’i Üniversitesi Fars Edebiyatı ve Yabancı diller Fakültesi, Türk Dili ve Edebiyatı Bölümü, Tahran, Iran","","Turkish"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944065080&doi=10.12973%2fhbvd.75.163&partnerID=40&md5=82f617276cdecc1041eafdf3707ecba3","Istanbul Üniversitesi, Edebiyat Fakültesi, Türk Dili Ve Edebiyati Bölümü, Istanbul, Turkey","","Turkish"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111897159&doi=10.1163%2f2451859X-12340074&partnerID=40&md5=3dda9f4e4f4c69a7b65a523b8c639d07","University of California, Santa Barbara, United States","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110104568&partnerID=40&md5=5badae66d96755a4de034db4c4a3e00f","Peoples’ Friendship University of Russia, Miklukho-Maklaya St., 6, Moscow, 117198, Russian Federation","RUDN University","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070200046&partnerID=40&md5=590b12cd0f77a0bfd70c82fcc5752740","Universitatea din București, Romania","","French"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049950662&doi=10.4324%2f9781315165837&partnerID=40&md5=4f1b1004bdf3b7443ceb4896f61f81e2","International Centre for Biblical Interpretation, University of Gloucestershire, Cheltenham, United Kingdom","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117868073&doi=10.18778%2f2084-140X.04.07&partnerID=40&md5=2a851c32e7952ad6c53f6427ee92cd9e","Katedra Filologii Słowiańskiej, Wydział Filologiczny, Uniwersytet Łódzki, ul. Pomorska 171/173, Łódź, 90–236, Poland","","Russian"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048381355&doi=10.1017%2f9781316691601.019&partnerID=40&md5=3311795458985fa7a925575fde267570","University of Cambridge, United Kingdom","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114903259&doi=10.1007%2f978-94-007-1503-5_8&partnerID=40&md5=34cb7ec6b1165c234a76da1a37754f53","FAS-Philosophie, Université de Montréal, CP 6128 Succ. Centre-ville, Montréal, H3C 3J7, QC, Canada","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102500735&doi=10.14394%2feidos.jpc.2019.0020&partnerID=40&md5=1f8c20770179152b383231dc9a830383","Institute of Philosophy, University of Lodz, Poland","","English"
"2009","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945648914&doi=10.1093%2facprof%3aoso%2f9780199546626.001.0001&partnerID=40&md5=1bef71e24f6b8458962909dfba8b15f5","John Paul II Institute for Marriage and Family, Melbourne, Australia; University of Melbourne, Australia","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890418324&partnerID=40&md5=4f86229d0058b985f5e4cca3e89edd8a","Ovidius' University of Constanta, 900527, Constanta, 124 Mamaia Bd, Romania","","English"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071798179&doi=10.4324%2f9780203028452-21&partnerID=40&md5=b3fadac39e01d606310140b2538a4300","University College London, United Kingdom","","English"
"2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892217627&doi=10.1007%2f978-90-481-2538-8_4&partnerID=40&md5=10f6cf8f69306af48a413d472d7438db","Jawaharlal Nehru University, New Delhi, India","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098937479&doi=10.21146%2f0042-8744-2020-11-155-165&partnerID=40&md5=689be9fb37cf6b99e63cac0b2c116d20","Institute of Social and Humanitarian Education, Moscow Pedagogical State University (MPGU), 1, Malaya Pirogovskaya str, Moscow, 119435, Russian Federation","","Russian"
"2006","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927081457&doi=10.1017%2fCBO9780511627507.012&partnerID=40&md5=28e682ce15ab36914d8714ddbfbf0342","Johns Hopkins University, United States","","English"
"2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921806698&doi=10.1093%2facprof%3aoso%2f9780199751198.001.0001&partnerID=40&md5=b0f3572f9873a2238ce685589f265229","Rice University, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128625363&doi=10.31743%2fVV.13456&partnerID=40&md5=685cf8aaa9ff7e345f7ed7ad2188a3f9","Papieski Wydział Teologiczny we Wrocławiu, Poland","","Polish"
"2010","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924757031&partnerID=40&md5=4f35e136e049a94fe3e44db276e6fee1","Reed College, United States","","English"
"2008","105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55949104705&partnerID=40&md5=7fe7377914c2d86c3f91b0656b9f21c1","Reed College, Portugal","","English"
"2011","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922511953&doi=10.1093%2facprof%3aoso%2f9780195320992.001.0001&partnerID=40&md5=393a81b7540d9468cb6b52a09a64aa94","University of Exeter, United Kingdom","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024835280&doi=10.1163%2f15685292-01805003&partnerID=40&md5=2d3347797a8736b141bb1147c33c60de","Carrollton, TX, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148302302&doi=10.14746%2feip.2019.2.5&partnerID=40&md5=381b1c79b959cd2681ffc3e12df3ddae","Adam Mickiewicz University, Poznań, Poland","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960818698&doi=10.1080%2f10457097.2011.585939&partnerID=40&md5=597adf5d479977dbd336270033c2d99e","Liberty Fund Inc., Indianapolis, IN, United States","","English"
"2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922282424&doi=10.1515%2fzac-2014-0007&partnerID=40&md5=4ef022bb4e9ff5adbcba7b237f9ee80c","Department of History of Religions, Faculty of Arts and Philosophy, Catholic University of the Sacred Heart, Largo A. Gemelli 1, Milano, I-20123, Italy","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020728573&doi=10.1007%2fs11059-017-0391-z&partnerID=40&md5=8f263260d70f1375764f417e0fb12033","University of Szeged, Szeged, Hungary","","English"
"1997","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247409096&doi=10.1177%2f0725513697048000004&partnerID=40&md5=715324b440c958533c3a504d0a963797","","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086013539&doi=10.17234%2fRADOVIZHP.51.15&partnerID=40&md5=e5458f79adf43646a19c42a181d78e94","Hrvatski studiji Sveučilišta u Zagrebu Borongajska, cesta 83d, Zagreb, HR-10000, Croatia","","Croatian"
